eq,variable,beta,corr_estimate
V1,V1.L1,0,0.163605139306931
V1,V1.L2,0,-0.0230329864720884
V1,V10.L1,0,-0.0730228252125352
V1,V10.L2,0,0.0630431674431424
V1,V2.L1,0,0.0632991206502138
V1,V2.L2,0,-0.144522882726897
V1,V3.L1,0,0.0417429572669739
V1,V3.L2,0,-0.0788153224376143
V1,V4.L1,-0.84078614442938,0.0607810661921463
V1,V4.L2,0,0.0305149732713423
V1,V5.L1,0,-0.0552903652166603
V1,V5.L2,0,-0.0633068142156433
V1,V6.L1,0,-0.0929737607356067
V1,V6.L2,0,-0.0217654767465028
V1,V7.L1,0,-0.68195615223887
V1,V7.L2,0,-0.218567525827667
V1,V8.L1,0,-0.335404442159614
V1,V8.L2,0,-0.00165793302534808
V1,V9.L1,0,-0.00810203177893046
V1,V9.L2,0,0.117547611100399
V10,V1.L1,0,0.111058739500393
V10,V1.L2,0,0.156846660232127
V10,V10.L1,0,0.334758078180729
V10,V10.L2,0,0.194215704614138
V10,V2.L1,0,0.0939111293253919
V10,V2.L2,0,0.0472767232539731
V10,V3.L1,0,0.0940194620728311
V10,V3.L2,0,0.00937806792861196
V10,V4.L1,0,-0.087476446916592
V10,V4.L2,0,0.0744151280980506
V10,V5.L1,0,-0.207863161009215
V10,V5.L2,0.228402701066457,-0.12622811360786
V10,V6.L1,0,-0.104650872619706
V10,V6.L2,0,0.0400398879927096
V10,V7.L1,0,-0.0772578284722737
V10,V7.L2,0,-0.0946975016511188
V10,V8.L1,0,0.104339569339686
V10,V8.L2,0,0.00862566870130796
V10,V9.L1,0,0.0994595083797369
V10,V9.L2,0,-0.0516482580619399
V2,V1.L1,0,0.195217601600617
V2,V1.L2,0,-0.0502356840338463
V2,V10.L1,0,0.0214428117324901
V2,V10.L2,0,-0.0989712172838254
V2,V2.L1,0,-0.0544907009267751
V2,V2.L2,0,-0.119081412433139
V2,V3.L1,0,0.121080982765206
V2,V3.L2,0,-0.0902102974689454
V2,V4.L1,0,-0.0222801372254167
V2,V4.L2,0,0.0554934668659368
V2,V5.L1,0,0.0536109431849993
V2,V5.L2,0,0.0351793291090206
V2,V6.L1,0,-0.0792051686919805
V2,V6.L2,0,-0.0781644315766366
V2,V7.L1,0,-0.123878569993006
V2,V7.L2,0,-0.156221226134972
V2,V8.L1,0,-0.137548659590457
V2,V8.L2,0,-0.087747998481418
V2,V9.L1,0,0.0272591929867622
V2,V9.L2,0,0.0289229117845081
V3,V1.L1,0,0.0557101264797912
V3,V1.L2,0,-0.192489924135613
V3,V10.L1,0,-0.0780099217564983
V3,V10.L2,0,-0.175048454262711
V3,V2.L1,0,-0.260898639059648
V3,V2.L2,0,0.0131577978528161
V3,V3.L1,0,-0.0644277822736157
V3,V3.L2,0,-0.119576577300268
V3,V4.L1,0,-0.126317936698382
V3,V4.L2,0,0.0799633003807082
V3,V5.L1,0,-0.0379102932491664
V3,V5.L2,0,-0.153594490091946
V3,V6.L1,0,-0.164333965317357
V3,V6.L2,0,-0.0149553082909393
V3,V7.L1,0,-0.00281050730630814
V3,V7.L2,0,-0.0646640151970994
V3,V8.L1,0,-0.0205992661827094
V3,V8.L2,0,-0.10540915946413
V3,V9.L1,0,-0.06406868300452
V3,V9.L2,0,-0.141034375019651
V4,V1.L1,0,-0.0283955333780796
V4,V1.L2,0,-0.106417981441731
V4,V10.L1,0,-0.215982251599004
V4,V10.L2,0,-0.0307243627376792
V4,V2.L1,0,0.0342659899811418
V4,V2.L2,0,-0.212124836324419
V4,V3.L1,0,-0.0314161000911592
V4,V3.L2,0,-0.0361203845307082
V4,V4.L1,0,0.00549612200193164
V4,V4.L2,0,-0.00701561370037017
V4,V5.L1,0,0.0229726861605299
V4,V5.L2,0,0.983066948234033
V4,V6.L1,0,0.173091094482772
V4,V6.L2,0,0.186676964940501
V4,V7.L1,0,-0.0505217374806376
V4,V7.L2,0,0.054793995054545
V4,V8.L1,2.88225866622401,-0.0195904420288748
V4,V8.L2,0,-0.105692436870461
V4,V9.L1,0,0.0760785945059617
V4,V9.L2,0,0.199397493763761
V5,V1.L1,-0.673711300920837,-0.638766957804728
V5,V1.L2,0,-0.0157749182741147
V5,V10.L1,0,0.0941202753448391
V5,V10.L2,0,0.121262785506198
V5,V2.L1,0,-0.286736026953489
V5,V2.L2,0,-0.151113128278077
V5,V3.L1,0,0.00721720100598218
V5,V3.L2,0,-0.0774881628317116
V5,V4.L1,0,-0.0618928808366176
V5,V4.L2,0,-0.606232687147546
V5,V5.L1,0,0.0304619032785452
V5,V5.L2,0,-0.0411971289404587
V5,V6.L1,0,0.0505933606383639
V5,V6.L2,0,0.0102518872763875
V5,V7.L1,0,0.050037344207275
V5,V7.L2,-0.145278486565167,0.392524609661024
V5,V8.L1,0,0.165683220051134
V5,V8.L2,0,0.318054785155233
V5,V9.L1,0,0.149961978438147
V5,V9.L2,0,0.0482466788801722
V6,V1.L1,0,-0.0324412489875056
V6,V1.L2,0,-0.160520859947483
V6,V10.L1,0,0.312138106474939
V6,V10.L2,0.116599815094653,0.294297127389649
V6,V2.L1,0,0.00333918662823753
V6,V2.L2,0,-0.539377495311305
V6,V3.L1,0,0.146159617760482
V6,V3.L2,0,0.160248361179746
V6,V4.L1,0,-0.126218266485186
V6,V4.L2,0,-0.163684045251802
V6,V5.L1,1.42076500393885,0.1974959044378
V6,V5.L2,0,-0.0220512322418222
V6,V6.L1,0,0.178583733510011
V6,V6.L2,0,-0.0114687870023885
V6,V7.L1,1.57402517595058,0.150037982687667
V6,V7.L2,0,0.130621253775526
V6,V8.L1,0,0.37816556861677
V6,V8.L2,0,0.0986106561052988
V6,V9.L1,0,0.8063458254007
V6,V9.L2,0,0.157555040707524
V7,V1.L1,0,0.0625717567464885
V7,V1.L2,0,0.0527045652106051
V7,V10.L1,0,-0.0634468829703712
V7,V10.L2,0,0.124648798218004
V7,V2.L1,0,0.0794440885456093
V7,V2.L2,0,-0.00699821900981462
V7,V3.L1,0,0.0567841099476958
V7,V3.L2,0,-0.187962000008648
V7,V4.L1,0,-0.0151655763513644
V7,V4.L2,0,-0.0840819283305198
V7,V5.L1,0,-0.00845569224685301
V7,V5.L2,0,-0.0852602619297606
V7,V6.L1,0,0.0628744823024746
V7,V6.L2,0,0.154381990029897
V7,V7.L1,0,0.106444091743672
V7,V7.L2,0,0.153927706919481
V7,V8.L1,0,0.0267810498158989
V7,V8.L2,0,0.103457871474633
V7,V9.L1,0,0.0481678075675511
V7,V9.L2,0,0.112455489752198
V8,V1.L1,0,0.0655490138475609
V8,V1.L2,0,-0.0419289412349685
V8,V10.L1,0,-0.0107233865545251
V8,V10.L2,0,0.266272844641174
V8,V2.L1,0,-0.10455576454876
V8,V2.L2,0,0.0386100770260435
V8,V3.L1,0,-0.0398321748143275
V8,V3.L2,0,-0.0686256393812818
V8,V4.L1,0,-0.120645337177452
V8,V4.L2,0,0.148445166061819
V8,V5.L1,0,-0.0355995390270175
V8,V5.L2,0,-0.171476442781205
V8,V6.L1,0,0.0970821449801606
V8,V6.L2,0,0.14010488595313
V8,V7.L1,0,0.121426027123317
V8,V7.L2,0,0.0107534036804591
V8,V8.L1,0,-0.0614893404283239
V8,V8.L2,0,0.101500064772637
V8,V9.L1,0,-0.0502287475069186
V8,V9.L2,0,0.152091252346472
V9,V1.L1,0,-0.248285304340322
V9,V1.L2,-1.37861622208067,-0.0687809254191217
V9,V10.L1,0,0.184492368590114
V9,V10.L2,0,0.1152273748677
V9,V2.L1,0,-0.80493912337546
V9,V2.L2,0,0.0620514982963605
V9,V3.L1,0,-0.307779167396439
V9,V3.L2,0,-0.0468432133896442
V9,V4.L1,0,-0.0812720263963995
V9,V4.L2,0,-0.00474570453601827
V9,V5.L1,0,0.0463740938433169
V9,V5.L2,0,-0.103173556426178
V9,V6.L1,0,0.022410341226469
V9,V6.L2,0,0.0945728617331738
V9,V7.L1,0,0.0552671659552616
V9,V7.L2,0,0.00603644156611113
V9,V8.L1,0,0.00666994888979464
V9,V8.L2,0,0.109798504727427
V9,V9.L1,0,0.00176563489821662
V9,V9.L2,-0.0768064134214649,0.0161797189928236
